Fri Oct  4 01:32:27 EDT 2019
request station: TA  109C * 2014-03-11T00:00:00.000000Z 2014-03-12T00:00:00.000000Z
request station: TA  109C * 2014-03-11T00:00:00.000000Z 2014-03-12T00:00:00.000000Z
request station: TA  109C * 2014-03-11T00:00:00.000000Z 2014-03-12T00:00:00.000000Z
request station: TA  121A * 2014-03-11T00:00:00.000000Z 2014-03-12T00:00:00.000000Z
request station: TA  121A * 2014-03-11T00:00:00.000000Z 2014-03-12T00:00:00.000000Z
request station: TA  121A * 2014-03-11T00:00:00.000000Z 2014-03-12T00:00:00.000000Z
request station: TA  157A * 2014-03-11T00:00:00.000000Z 2014-03-12T00:00:00.000000Z
request station: TA  157A * 2014-03-11T00:00:00.000000Z 2014-03-12T00:00:00.000000Z
request station: TA  157A * 2014-03-11T00:00:00.000000Z 2014-03-12T00:00:00.000000Z
request station: TA  158A * 2014-03-11T00:00:00.000000Z 2014-03-12T00:00:00.000000Z
request station: TA  158A * 2014-03-11T00:00:00.000000Z 2014-03-12T00:00:00.000000Z
request station: TA  158A * 2014-03-11T00:00:00.000000Z 2014-03-12T00:00:00.000000Z
request station: TA  214A * 2014-03-11T00:00:00.000000Z 2014-03-12T00:00:00.000000Z
request station: TA  214A * 2014-03-11T00:00:00.000000Z 2014-03-12T00:00:00.000000Z
request station: TA  214A * 2014-03-11T00:00:00.000000Z 2014-03-12T00:00:00.000000Z
request station: TA  435B * 2014-03-11T00:00:00.000000Z 2014-03-12T00:00:00.000000Z
request station: TA  435B * 2014-03-11T00:00:00.000000Z 2014-03-12T00:00:00.000000Z
request station: TA  435B * 2014-03-11T00:00:00.000000Z 2014-03-12T00:00:00.000000Z
request station: TA  833A * 2014-03-11T00:00:00.000000Z 2014-03-12T00:00:00.000000Z
request station: TA  833A * 2014-03-11T00:00:00.000000Z 2014-03-12T00:00:00.000000Z
request station: TA  833A * 2014-03-11T00:00:00.000000Z 2014-03-12T00:00:00.000000Z
request station: TA  A04D * 2014-03-11T00:00:00.000000Z 2014-03-12T00:00:00.000000Z
request station: TA  A04D * 2014-03-11T00:00:00.000000Z 2014-03-12T00:00:00.000000Z
request station: TA  A04D * 2014-03-11T00:00:00.000000Z 2014-03-12T00:00:00.000000Z
request station: TA  A36M * 2014-03-11T00:00:00.000000Z 2014-03-12T00:00:00.000000Z
request station: TA  A36M * 2014-03-11T00:00:00.000000Z 2014-03-12T00:00:00.000000Z
request station: TA  A36M * 2014-03-11T00:00:00.000000Z 2014-03-12T00:00:00.000000Z
request station: TA  ABTX * 2014-03-11T00:00:00.000000Z 2014-03-12T00:00:00.000000Z
request station: TA  ABTX * 2014-03-11T00:00:00.000000Z 2014-03-12T00:00:00.000000Z
request station: TA  ABTX * 2014-03-11T00:00:00.000000Z 2014-03-12T00:00:00.000000Z
request station: TA  109C * 2014-03-12T00:00:00.000000Z 2014-03-13T00:00:00.000000Z
request station: TA  109C * 2014-03-12T00:00:00.000000Z 2014-03-13T00:00:00.000000Z
request station: TA  109C * 2014-03-12T00:00:00.000000Z 2014-03-13T00:00:00.000000Z
request station: TA  121A * 2014-03-12T00:00:00.000000Z 2014-03-13T00:00:00.000000Z
request station: TA  121A * 2014-03-12T00:00:00.000000Z 2014-03-13T00:00:00.000000Z
request station: TA  121A * 2014-03-12T00:00:00.000000Z 2014-03-13T00:00:00.000000Z
request station: TA  157A * 2014-03-12T00:00:00.000000Z 2014-03-13T00:00:00.000000Z
request station: TA  157A * 2014-03-12T00:00:00.000000Z 2014-03-13T00:00:00.000000Z
request station: TA  157A * 2014-03-12T00:00:00.000000Z 2014-03-13T00:00:00.000000Z
request station: TA  158A * 2014-03-12T00:00:00.000000Z 2014-03-13T00:00:00.000000Z
request station: TA  158A * 2014-03-12T00:00:00.000000Z 2014-03-13T00:00:00.000000Z
request station: TA  158A * 2014-03-12T00:00:00.000000Z 2014-03-13T00:00:00.000000Z
request station: TA  214A * 2014-03-12T00:00:00.000000Z 2014-03-13T00:00:00.000000Z
request station: TA  214A * 2014-03-12T00:00:00.000000Z 2014-03-13T00:00:00.000000Z
request station: TA  214A * 2014-03-12T00:00:00.000000Z 2014-03-13T00:00:00.000000Z
request station: TA  435B * 2014-03-12T00:00:00.000000Z 2014-03-13T00:00:00.000000Z
request station: TA  435B * 2014-03-12T00:00:00.000000Z 2014-03-13T00:00:00.000000Z
request station: TA  435B * 2014-03-12T00:00:00.000000Z 2014-03-13T00:00:00.000000Z
request station: TA  833A * 2014-03-12T00:00:00.000000Z 2014-03-13T00:00:00.000000Z
request station: TA  833A * 2014-03-12T00:00:00.000000Z 2014-03-13T00:00:00.000000Z
request station: TA  833A * 2014-03-12T00:00:00.000000Z 2014-03-13T00:00:00.000000Z
request station: TA  A04D * 2014-03-12T00:00:00.000000Z 2014-03-13T00:00:00.000000Z
request station: TA  A04D * 2014-03-12T00:00:00.000000Z 2014-03-13T00:00:00.000000Z
request station: TA  A04D * 2014-03-12T00:00:00.000000Z 2014-03-13T00:00:00.000000Z
request station: TA  A36M * 2014-03-12T00:00:00.000000Z 2014-03-13T00:00:00.000000Z
request station: TA  A36M * 2014-03-12T00:00:00.000000Z 2014-03-13T00:00:00.000000Z
request station: TA  A36M * 2014-03-12T00:00:00.000000Z 2014-03-13T00:00:00.000000Z
request station: TA  ABTX * 2014-03-12T00:00:00.000000Z 2014-03-13T00:00:00.000000Z
request station: TA  ABTX * 2014-03-12T00:00:00.000000Z 2014-03-13T00:00:00.000000Z
request station: TA  ABTX * 2014-03-12T00:00:00.000000Z 2014-03-13T00:00:00.000000Z
request station: TA  109C * 2014-03-13T00:00:00.000000Z 2014-03-14T00:00:00.000000Z
request station: TA  109C * 2014-03-13T00:00:00.000000Z 2014-03-14T00:00:00.000000Z
request station: TA  109C * 2014-03-13T00:00:00.000000Z 2014-03-14T00:00:00.000000Z
request station: TA  121A * 2014-03-13T00:00:00.000000Z 2014-03-14T00:00:00.000000Z
request station: TA  121A * 2014-03-13T00:00:00.000000Z 2014-03-14T00:00:00.000000Z
request station: TA  121A * 2014-03-13T00:00:00.000000Z 2014-03-14T00:00:00.000000Z
request station: TA  157A * 2014-03-13T00:00:00.000000Z 2014-03-14T00:00:00.000000Z
request station: TA  157A * 2014-03-13T00:00:00.000000Z 2014-03-14T00:00:00.000000Z
request station: TA  157A * 2014-03-13T00:00:00.000000Z 2014-03-14T00:00:00.000000Z
request station: TA  158A * 2014-03-13T00:00:00.000000Z 2014-03-14T00:00:00.000000Z
request station: TA  158A * 2014-03-13T00:00:00.000000Z 2014-03-14T00:00:00.000000Z
request station: TA  158A * 2014-03-13T00:00:00.000000Z 2014-03-14T00:00:00.000000Z
request station: TA  214A * 2014-03-13T00:00:00.000000Z 2014-03-14T00:00:00.000000Z
request station: TA  214A * 2014-03-13T00:00:00.000000Z 2014-03-14T00:00:00.000000Z
request station: TA  214A * 2014-03-13T00:00:00.000000Z 2014-03-14T00:00:00.000000Z
request station: TA  435B * 2014-03-13T00:00:00.000000Z 2014-03-14T00:00:00.000000Z
request station: TA  435B * 2014-03-13T00:00:00.000000Z 2014-03-14T00:00:00.000000Z
request station: TA  435B * 2014-03-13T00:00:00.000000Z 2014-03-14T00:00:00.000000Z
request station: TA  833A * 2014-03-13T00:00:00.000000Z 2014-03-14T00:00:00.000000Z
request station: TA  833A * 2014-03-13T00:00:00.000000Z 2014-03-14T00:00:00.000000Z
request station: TA  833A * 2014-03-13T00:00:00.000000Z 2014-03-14T00:00:00.000000Z
request station: TA  A04D * 2014-03-13T00:00:00.000000Z 2014-03-14T00:00:00.000000Z
request station: TA  A04D * 2014-03-13T00:00:00.000000Z 2014-03-14T00:00:00.000000Z
request station: TA  A04D * 2014-03-13T00:00:00.000000Z 2014-03-14T00:00:00.000000Z
request station: TA  A36M * 2014-03-13T00:00:00.000000Z 2014-03-14T00:00:00.000000Z
request station: TA  A36M * 2014-03-13T00:00:00.000000Z 2014-03-14T00:00:00.000000Z
request station: TA  A36M * 2014-03-13T00:00:00.000000Z 2014-03-14T00:00:00.000000Z
request station: TA  ABTX * 2014-03-13T00:00:00.000000Z 2014-03-14T00:00:00.000000Z
request station: TA  ABTX * 2014-03-13T00:00:00.000000Z 2014-03-14T00:00:00.000000Z
request station: TA  ABTX * 2014-03-13T00:00:00.000000Z 2014-03-14T00:00:00.000000Z
request station: TA  109C * 2014-03-14T00:00:00.000000Z 2014-03-15T00:00:00.000000Z
request station: TA  109C * 2014-03-14T00:00:00.000000Z 2014-03-15T00:00:00.000000Z
request station: TA  109C * 2014-03-14T00:00:00.000000Z 2014-03-15T00:00:00.000000Z
request station: TA  121A * 2014-03-14T00:00:00.000000Z 2014-03-15T00:00:00.000000Z
request station: TA  121A * 2014-03-14T00:00:00.000000Z 2014-03-15T00:00:00.000000Z
request station: TA  121A * 2014-03-14T00:00:00.000000Z 2014-03-15T00:00:00.000000Z
request station: TA  157A * 2014-03-14T00:00:00.000000Z 2014-03-15T00:00:00.000000Z
request station: TA  157A * 2014-03-14T00:00:00.000000Z 2014-03-15T00:00:00.000000Z
request station: TA  157A * 2014-03-14T00:00:00.000000Z 2014-03-15T00:00:00.000000Z
request station: TA  158A * 2014-03-14T00:00:00.000000Z 2014-03-15T00:00:00.000000Z
request station: TA  158A * 2014-03-14T00:00:00.000000Z 2014-03-15T00:00:00.000000Z
request station: TA  158A * 2014-03-14T00:00:00.000000Z 2014-03-15T00:00:00.000000Z
request station: TA  214A * 2014-03-14T00:00:00.000000Z 2014-03-15T00:00:00.000000Z
request station: TA  214A * 2014-03-14T00:00:00.000000Z 2014-03-15T00:00:00.000000Z
request station: TA  214A * 2014-03-14T00:00:00.000000Z 2014-03-15T00:00:00.000000Z
request station: TA  435B * 2014-03-14T00:00:00.000000Z 2014-03-15T00:00:00.000000Z
request station: TA  435B * 2014-03-14T00:00:00.000000Z 2014-03-15T00:00:00.000000Z
request station: TA  435B * 2014-03-14T00:00:00.000000Z 2014-03-15T00:00:00.000000Z
request station: TA  833A * 2014-03-14T00:00:00.000000Z 2014-03-15T00:00:00.000000Z
request station: TA  833A * 2014-03-14T00:00:00.000000Z 2014-03-15T00:00:00.000000Z
request station: TA  833A * 2014-03-14T00:00:00.000000Z 2014-03-15T00:00:00.000000Z
request station: TA  A04D * 2014-03-14T00:00:00.000000Z 2014-03-15T00:00:00.000000Z
request station: TA  A04D * 2014-03-14T00:00:00.000000Z 2014-03-15T00:00:00.000000Z
request station: TA  A04D * 2014-03-14T00:00:00.000000Z 2014-03-15T00:00:00.000000Z
request station: TA  A36M * 2014-03-14T00:00:00.000000Z 2014-03-15T00:00:00.000000Z
request station: TA  A36M * 2014-03-14T00:00:00.000000Z 2014-03-15T00:00:00.000000Z
request station: TA  A36M * 2014-03-14T00:00:00.000000Z 2014-03-15T00:00:00.000000Z
request station: TA  ABTX * 2014-03-14T00:00:00.000000Z 2014-03-15T00:00:00.000000Z
request station: TA  ABTX * 2014-03-14T00:00:00.000000Z 2014-03-15T00:00:00.000000Z
request station: TA  ABTX * 2014-03-14T00:00:00.000000Z 2014-03-15T00:00:00.000000Z
request station: TA  109C * 2014-03-15T00:00:00.000000Z 2014-03-16T00:00:00.000000Z
request station: TA  109C * 2014-03-15T00:00:00.000000Z 2014-03-16T00:00:00.000000Z
request station: TA  109C * 2014-03-15T00:00:00.000000Z 2014-03-16T00:00:00.000000Z
request station: TA  121A * 2014-03-15T00:00:00.000000Z 2014-03-16T00:00:00.000000Z
request station: TA  121A * 2014-03-15T00:00:00.000000Z 2014-03-16T00:00:00.000000Z
request station: TA  121A * 2014-03-15T00:00:00.000000Z 2014-03-16T00:00:00.000000Z
request station: TA  157A * 2014-03-15T00:00:00.000000Z 2014-03-16T00:00:00.000000Z
request station: TA  157A * 2014-03-15T00:00:00.000000Z 2014-03-16T00:00:00.000000Z
request station: TA  157A * 2014-03-15T00:00:00.000000Z 2014-03-16T00:00:00.000000Z
request station: TA  158A * 2014-03-15T00:00:00.000000Z 2014-03-16T00:00:00.000000Z
request station: TA  158A * 2014-03-15T00:00:00.000000Z 2014-03-16T00:00:00.000000Z
request station: TA  158A * 2014-03-15T00:00:00.000000Z 2014-03-16T00:00:00.000000Z
request station: TA  214A * 2014-03-15T00:00:00.000000Z 2014-03-16T00:00:00.000000Z
request station: TA  214A * 2014-03-15T00:00:00.000000Z 2014-03-16T00:00:00.000000Z
request station: TA  214A * 2014-03-15T00:00:00.000000Z 2014-03-16T00:00:00.000000Z
request station: TA  435B * 2014-03-15T00:00:00.000000Z 2014-03-16T00:00:00.000000Z
request station: TA  435B * 2014-03-15T00:00:00.000000Z 2014-03-16T00:00:00.000000Z
request station: TA  435B * 2014-03-15T00:00:00.000000Z 2014-03-16T00:00:00.000000Z
request station: TA  833A * 2014-03-15T00:00:00.000000Z 2014-03-16T00:00:00.000000Z
request station: TA  833A * 2014-03-15T00:00:00.000000Z 2014-03-16T00:00:00.000000Z
request station: TA  833A * 2014-03-15T00:00:00.000000Z 2014-03-16T00:00:00.000000Z
request station: TA  A04D * 2014-03-15T00:00:00.000000Z 2014-03-16T00:00:00.000000Z
request station: TA  A04D * 2014-03-15T00:00:00.000000Z 2014-03-16T00:00:00.000000Z
request station: TA  A04D * 2014-03-15T00:00:00.000000Z 2014-03-16T00:00:00.000000Z
request station: TA  A36M * 2014-03-15T00:00:00.000000Z 2014-03-16T00:00:00.000000Z
request station: TA  A36M * 2014-03-15T00:00:00.000000Z 2014-03-16T00:00:00.000000Z
request station: TA  A36M * 2014-03-15T00:00:00.000000Z 2014-03-16T00:00:00.000000Z
request station: TA  ABTX * 2014-03-15T00:00:00.000000Z 2014-03-16T00:00:00.000000Z
request station: TA  ABTX * 2014-03-15T00:00:00.000000Z 2014-03-16T00:00:00.000000Z
request station: TA  ABTX * 2014-03-15T00:00:00.000000Z 2014-03-16T00:00:00.000000Z
request station: TA  109C * 2014-03-16T00:00:00.000000Z 2014-03-17T00:00:00.000000Z
request station: TA  109C * 2014-03-16T00:00:00.000000Z 2014-03-17T00:00:00.000000Z
request station: TA  109C * 2014-03-16T00:00:00.000000Z 2014-03-17T00:00:00.000000Z
request station: TA  121A * 2014-03-16T00:00:00.000000Z 2014-03-17T00:00:00.000000Z
request station: TA  121A * 2014-03-16T00:00:00.000000Z 2014-03-17T00:00:00.000000Z
request station: TA  121A * 2014-03-16T00:00:00.000000Z 2014-03-17T00:00:00.000000Z
request station: TA  157A * 2014-03-16T00:00:00.000000Z 2014-03-17T00:00:00.000000Z
request station: TA  157A * 2014-03-16T00:00:00.000000Z 2014-03-17T00:00:00.000000Z
request station: TA  157A * 2014-03-16T00:00:00.000000Z 2014-03-17T00:00:00.000000Z
request station: TA  158A * 2014-03-16T00:00:00.000000Z 2014-03-17T00:00:00.000000Z
request station: TA  158A * 2014-03-16T00:00:00.000000Z 2014-03-17T00:00:00.000000Z
request station: TA  158A * 2014-03-16T00:00:00.000000Z 2014-03-17T00:00:00.000000Z
request station: TA  214A * 2014-03-16T00:00:00.000000Z 2014-03-17T00:00:00.000000Z
request station: TA  214A * 2014-03-16T00:00:00.000000Z 2014-03-17T00:00:00.000000Z
request station: TA  214A * 2014-03-16T00:00:00.000000Z 2014-03-17T00:00:00.000000Z
request station: TA  435B * 2014-03-16T00:00:00.000000Z 2014-03-17T00:00:00.000000Z
request station: TA  435B * 2014-03-16T00:00:00.000000Z 2014-03-17T00:00:00.000000Z
request station: TA  435B * 2014-03-16T00:00:00.000000Z 2014-03-17T00:00:00.000000Z
request station: TA  833A * 2014-03-16T00:00:00.000000Z 2014-03-17T00:00:00.000000Z
request station: TA  833A * 2014-03-16T00:00:00.000000Z 2014-03-17T00:00:00.000000Z
request station: TA  833A * 2014-03-16T00:00:00.000000Z 2014-03-17T00:00:00.000000Z
request station: TA  A04D * 2014-03-16T00:00:00.000000Z 2014-03-17T00:00:00.000000Z
request station: TA  A04D * 2014-03-16T00:00:00.000000Z 2014-03-17T00:00:00.000000Z
request station: TA  A04D * 2014-03-16T00:00:00.000000Z 2014-03-17T00:00:00.000000Z
request station: TA  A36M * 2014-03-16T00:00:00.000000Z 2014-03-17T00:00:00.000000Z
request station: TA  A36M * 2014-03-16T00:00:00.000000Z 2014-03-17T00:00:00.000000Z
request station: TA  A36M * 2014-03-16T00:00:00.000000Z 2014-03-17T00:00:00.000000Z
request station: TA  ABTX * 2014-03-16T00:00:00.000000Z 2014-03-17T00:00:00.000000Z
request station: TA  ABTX * 2014-03-16T00:00:00.000000Z 2014-03-17T00:00:00.000000Z
request station: TA  ABTX * 2014-03-16T00:00:00.000000Z 2014-03-17T00:00:00.000000Z
downloading step takes 2176.23 s
[0mrun with np=2
request station: TA  109C * 2014-03-01T00:00:00.000000Z 2014-03-02T00:00:00.000000Z
request station: TA  109C * 2014-03-02T00:00:00.000000Z 2014-03-03T00:00:00.000000Z
request station: TA  109C * 2014-03-02T00:00:00.000000Z 2014-03-03T00:00:00.000000Z
request station: TA  109C * 2014-03-01T00:00:00.000000Z 2014-03-02T00:00:00.000000Z
request station: TA  109C * 2014-03-02T00:00:00.000000Z 2014-03-03T00:00:00.000000Z
request station: TA  109C * 2014-03-01T00:00:00.000000Z 2014-03-02T00:00:00.000000Z
request station: TA  121A * 2014-03-02T00:00:00.000000Z 2014-03-03T00:00:00.000000Z
request station: TA  121A * 2014-03-01T00:00:00.000000Z 2014-03-02T00:00:00.000000Z
request station: TA  121A * 2014-03-02T00:00:00.000000Z 2014-03-03T00:00:00.000000Z
request station: TA  121A * 2014-03-01T00:00:00.000000Z 2014-03-02T00:00:00.000000Z
request station: TA  121A * 2014-03-02T00:00:00.000000Z 2014-03-03T00:00:00.000000Z
request station: TA  121A * 2014-03-01T00:00:00.000000Z 2014-03-02T00:00:00.000000Z
request station: TA  157A * 2014-03-02T00:00:00.000000Z 2014-03-03T00:00:00.000000Z
request station: TA  157A * 2014-03-01T00:00:00.000000Z 2014-03-02T00:00:00.000000Z
request station: TA  157A * 2014-03-02T00:00:00.000000Z 2014-03-03T00:00:00.000000Z
request station: TA  157A * 2014-03-01T00:00:00.000000Z 2014-03-02T00:00:00.000000Z
request station: TA  157A * 2014-03-02T00:00:00.000000Z 2014-03-03T00:00:00.000000Z
request station: TA  157A * 2014-03-01T00:00:00.000000Z 2014-03-02T00:00:00.000000Z
request station: TA  158A * 2014-03-02T00:00:00.000000Z 2014-03-03T00:00:00.000000Z
request station: TA  158A * 2014-03-01T00:00:00.000000Z 2014-03-02T00:00:00.000000Z
request station: TA  158A * 2014-03-02T00:00:00.000000Z 2014-03-03T00:00:00.000000Z
request station: TA  158A * 2014-03-01T00:00:00.000000Z 2014-03-02T00:00:00.000000Z
request station: TA  158A * 2014-03-02T00:00:00.000000Z 2014-03-03T00:00:00.000000Z
request station: TA  158A * 2014-03-01T00:00:00.000000Z 2014-03-02T00:00:00.000000Z
request station: TA  214A * 2014-03-02T00:00:00.000000Z 2014-03-03T00:00:00.000000Z
request station: TA  214A * 2014-03-01T00:00:00.000000Z 2014-03-02T00:00:00.000000Z
request station: TA  214A * 2014-03-02T00:00:00.000000Z 2014-03-03T00:00:00.000000Z
request station: TA  214A * 2014-03-01T00:00:00.000000Z 2014-03-02T00:00:00.000000Z
request station: TA  214A * 2014-03-02T00:00:00.000000Z 2014-03-03T00:00:00.000000Z
request station: TA  214A * 2014-03-01T00:00:00.000000Z 2014-03-02T00:00:00.000000Z
request station: TA  435B * 2014-03-02T00:00:00.000000Z 2014-03-03T00:00:00.000000Z
request station: TA  435B * 2014-03-01T00:00:00.000000Z 2014-03-02T00:00:00.000000Z
request station: TA  435B * 2014-03-02T00:00:00.000000Z 2014-03-03T00:00:00.000000Z
request station: TA  435B * 2014-03-01T00:00:00.000000Z 2014-03-02T00:00:00.000000Z
request station: TA  435B * 2014-03-02T00:00:00.000000Z 2014-03-03T00:00:00.000000Z
request station: TA  435B * 2014-03-01T00:00:00.000000Z 2014-03-02T00:00:00.000000Z
request station: TA  833A * 2014-03-02T00:00:00.000000Z 2014-03-03T00:00:00.000000Z
request station: TA  833A * 2014-03-01T00:00:00.000000Z 2014-03-02T00:00:00.000000Z
request station: TA  833A * 2014-03-02T00:00:00.000000Z 2014-03-03T00:00:00.000000Z
request station: TA  833A * 2014-03-01T00:00:00.000000Z 2014-03-02T00:00:00.000000Z
request station: TA  833A * 2014-03-02T00:00:00.000000Z 2014-03-03T00:00:00.000000Z
request station: TA  833A * 2014-03-01T00:00:00.000000Z 2014-03-02T00:00:00.000000Z
request station: TA  A04D * 2014-03-02T00:00:00.000000Z 2014-03-03T00:00:00.000000Z
request station: TA  A04D * 2014-03-01T00:00:00.000000Z 2014-03-02T00:00:00.000000Z
request station: TA  A04D * 2014-03-02T00:00:00.000000Z 2014-03-03T00:00:00.000000Z
request station: TA  A04D * 2014-03-01T00:00:00.000000Z 2014-03-02T00:00:00.000000Z
request station: TA  A04D * 2014-03-02T00:00:00.000000Z 2014-03-03T00:00:00.000000Z
request station: TA  A36M * 2014-03-02T00:00:00.000000Z 2014-03-03T00:00:00.000000Z
request station: TA  A04D * 2014-03-01T00:00:00.000000Z 2014-03-02T00:00:00.000000Z
request station: TA  A36M * 2014-03-02T00:00:00.000000Z 2014-03-03T00:00:00.000000Z
request station: TA  A36M * 2014-03-01T00:00:00.000000Z 2014-03-02T00:00:00.000000Z
request station: TA  A36M * 2014-03-02T00:00:00.000000Z 2014-03-03T00:00:00.000000Z
request station: TA  A36M * 2014-03-01T00:00:00.000000Z 2014-03-02T00:00:00.000000Z
request station: TA  ABTX * 2014-03-02T00:00:00.000000Z 2014-03-03T00:00:00.000000Z
request station: TA  A36M * 2014-03-01T00:00:00.000000Z 2014-03-02T00:00:00.000000Z
